v_id,v_name,v_dist,v_cat
4c03f1d9f56c2d7f9a8a1d66,Amsterdam Pizza Restaurant,1121,Diner
537f7140498e15919e85ff84,Manhattanville Coffee,625,Coffee Shop
4f32a87b19836c91c7ed2974,Cisse Restaurant,210,Food
59210bbe12f0a95d08ae835b,Great Wall Chinese Restaurant,271,Chinese Restaurant
4f777eb7e4b055c760bb7d39,Abyssinia Restaurant,242,Ethiopian Restaurant
4f762f77e4b0d69367fcfe82,Peking Garden Restaurant,1324,Chinese Restaurant
4b51021cf964a5204e3d27e3,La Palma Restaurant & Pizzeria,847,Pizza Place
4c6d711506ed6dcbe7e0a322,Subway Restaurant,334,Sandwich Place
4e4e4d2fbd4101d0d7a73475,Strength West Indian Restaurant,238,Indian Restaurant
4f3239cd19836c91c7c28fa5,Coffee Shop,855,Coffee Shop
534c6cee498ea50bdfaa2810,Lenox Saphire Bar & Restaurant,759,African Restaurant
4d4c38fb64faba7a9975f28a,Empire Chinese Restaurant,422,Chinese Restaurant
4db7699c4df0ded98ba84515,Good Friend Chinese Restaurant,1246,Chinese Restaurant
4e4e4d31bd4101d0d7a734a7,King's Chef Chinese Restaurant,422,Chinese Restaurant
4f74e8fee4b0c0edd50b8fdb,Abyssina Ethiopian Restaurant,238,Ethiopian Restaurant
5171331be4b0f90351e7626b,Coffee Cart 145th Btw Amst And St Nick,951,Food Truck
4da2e9aeb1c93704cefaeda1,Coffee Kart,975,Snack Place
4f32a86d19836c91c7ed2460,Sockobolee Restaurant,279,Food
4dd5c9448877f1150fc23d52,City One Chinese Restaurant,752,Chinese Restaurant
4d68468e342b8cfa5bc9b72c,Kim tint restaurant,1110,Chinese Restaurant
4dffd71dd22d5ec6f27691c1,Red Star Restaurant,831,Chinese Restaurant
4dd93c4c52b1a5c644782de0,Silver Spoon Restaurant and Bar,1154,American Restaurant
4bbd31d607809521a85fda91,Golden Krust Caribbean Bakery and Grill,913,Caribbean Restaurant
4c45c8e82d3ec9b6b4b730ae,Hong Kong Chinese Restaurant,302,Chinese Restaurant
575de444498e2b7bccad3b43,Cari Wine Bar and Restaurant,499,Restaurant
4f43350119834bc91f55546a,Reals Seafood Restaurant,710,Food
4dbc47bc4df044e524dfd8e7,Wimpsy's Restaurant Coffee Shop: Breakfast Lunch Dinner,1008,Café
576576a6cd10563d3fd83d14,Dear Mama Coffee,286,Coffee Shop
51781bb2e4b03789cbc910b1,Restaurant San Cristobal,395,Mexican Restaurant
56335bb7498e49f5008f563b,The Restaurant at MIST,1089,Restaurant
4f321e4c19836c91c7b7c475,Good Coffee Shoppe,173,Deli / Bodega
4c0337d5f423a5938507d016,Lexpress Coffee Shop,246,Coffee Shop
4cf94bfa7f2db1f7796520d4,Indo Pak Halal Restaurant,439,Indian Restaurant
588761eb9c439d220508d320,Little Bean Coffee,1005,Coffee Shop
59cbdec61108ba6d88241463,97 Coffee And Wine,959,Coffee Shop
4a9febb0f964a520903d20e3,La Fonda,92,Latin American Restaurant
4b21779bf964a5204e3c24e3,Nick's Restaurant & Pizzeria,1087,Pizza Place
4a897cb1f964a5201f0820e3,3 Guys Restaurant,987,Diner
4f32ac6119836c91c7ee9e2e,Pueblas Chula Restaurant,134,Food
4ba963e1f964a520fb233ae3,Jaguar,136,Mexican Restaurant
51adc775498e923622deb4b1,Coffee cart,282,Food Truck
4e4695a9b0fb93df270ae11b,Dunkin Donuts,114,Donut Shop
4b688392f964a520397d2be3,Sandy's Restaurant,746,Spanish Restaurant
40df5f80f964a52094011fe3,Merrion Square,1006,Pub
4c2a5c60ae6820a172301643,La Isla Restaurant,263,Spanish Restaurant
4a60aa67f964a520f9c01fe3,Polash Indian restaurant,951,Indian Restaurant
4e248a5fe4cdf68591a40adf,Judy's Restaurant,811,Latin American Restaurant
4c19239a98f4a593dd9ffff5,Wing Wah Chinese Restaurant,1013,Chinese Restaurant
4f439e4919834bc91f57e93f,Lucas Restaurant,173,Food
4adca1e5f964a5201e2e21e3,Metropolitan Hospital Center,824,Hospital
4b473df7f964a5206e2d26e3,L&T Coffee Shop,770,Coffee Shop
4dd658e1ae60680f14eaa466,102nd Street Coffee Cart,698,Breakfast Spot
53892262498ef00115e1cb9d,Lupita's Restaurant,255,Mexican Restaurant
4e4e4f65bd4101d0d7a76740,Pipo's Mexican Restaurant,888,Mexican Restaurant
4e4e4f67bd4101d0d7a76773,Wing Sing Chinese Restaurant,699,Chinese Restaurant
4e7208c0b99345fbe84ca7fb,Lorrena's Coffee Cart,887,Food Truck
4a7b0914f964a520d7e91fe3,Giovanna's Restaurant,582,Italian Restaurant
4b1bce16f964a5208ffd23e3,Triple A Restaurant,164,Diner
4c44f0662d3ec9b63fa32fae,Fa Shing Chinese Restaurant,656,Chinese Restaurant
4b1eb2b7f964a520041e24e3,Lechonera El Barrio,330,Latin American Restaurant
4f32907a19836c91c7e41f71,Coffee Shop,759,Coffee Shop
51ee022f498e7529ce5499d2,Grace Wok Chinese restaurant,338,Chinese Restaurant
4ef9fd7d0e013b212849c1d0,Dragon Town Chinese Restaurant,395,Chinese Restaurant
4b9466d7f964a520ee7734e3,El Nuevo Caridad,741,Spanish Restaurant
4c815832e63376b0a176ac3d,Starbucks,903,Coffee Shop
525b11fe11d21dbcbc502072,MegaSun Restaurant,252,Restaurant
588d05ea4ca49b633e4b6558,Little Bean Coffee,1006,Coffee Shop
4cf511672eb25941b8cbbda1,Mount Sinai Medical Center Coffee Stand,820,Coffee Shop
4cb8fe17dd41a35ddd02dfa0,Double Dragon  Chinese Restaurant,430,Chinese Restaurant
4bc65c9cdb8fa593be479c37,El Caribeno,227,Spanish Restaurant
4f3282aa19836c91c7deda5c,Puebla Mexico Restaurant,325,Food
4d7163a701d1a093091f318c,El Coqui Restaurant,230,Latin American Restaurant
4f321e0a19836c91c7b7a947,Ruiz Restaurant,426,Food
4c4c921ff7cc1b8d26df8241,Mi Abuelita Restaurant,803,Latin American Restaurant
4f14ba2ae4b03856f3a57a74,No. 1 Chinese Restaurant,1091,Chinese Restaurant
4b41e508f964a520e5c925e3,Louie - Corner Coffee Cart,767,Coffee Shop
4ef4c5b099111bd0a9b8e9c2,Joe the Art of Coffee,400,Coffee Shop
4a4281c6f964a520e9a51fe3,Gotham Coffee House,1026,Coffee Shop
439e1fd8f964a520092c1fe3,Heidelberg Restaurant,749,German Restaurant
4423cae2f964a52099311fe3,Yuka Japanese Restaurant,544,Sushi Restaurant
5abb96b31f8ed641d150eafa,Variety Coffee Roasters,531,Coffee Shop
58232a8d8b624d27650026e8,Handcraft Coffee,244,Coffee Shop
4a9037cef964a5209a1620e3,Demarchelier Restaurant,593,Bistro
4b5c5b25f964a520362c29e3,Neil's Coffee Shop,767,Diner
4a0d5a23f964a52077751fe3,Poke Restaurant,845,Sushi Restaurant
4e4e5595bd4101d0d7a7f203,The Carlyle Restaurant,408,French Restaurant
45fbbe93f964a52061441fe3,Genesis Bar & Restaurant,948,Sports Bar
4abf9767f964a520399120e3,PJ Bernstein Deli Restaurant,226,Deli / Bodega
4b7f36b5f964a520a31f30e3,The Mark Restaurant by Jean-Georges,246,American Restaurant
5705c740498e74a8ee68d398,Irving Farm Coffee Roasters,328,Coffee Shop
4b59b4fdf964a520e79328e3,Three Guys Restaurant,330,Diner
5b48c140acb00b002c8853fe,Ateaz Organic Coffee & Tea,567,Café
4e4c3209d22d10a6c5c854e0,Agora Turkish Restaurant,543,Turkish Restaurant
5a4d30746f0aa24b6e02bcd9,William’s Coffee Cart,415,Food Truck
5629236d498e54bf309b5bc5,Sant Ambroeus Coffee Bar at Sotheby's,1191,Café
4e4c3aefbd413c4cc667d310,Carnegie Hill Restaurant & Coffee House,929,Coffee Shop
5a81cae566fc654af7c19150,Le Reveil Coffee,935,Coffee Shop
4e24244a483b041af2065fbd,Coffee Cart - 78th and Lexington,185,Coffee Shop
594ac16e005ac11bf378d88e,Dan's Pancakes and Coffee,178,Breakfast Spot
5b784d8d037be1002c195155,Jack’s Stir Brew Coffee,813,Coffee Shop
4b282b9af964a520309024e3,The New Amity Restaurant,469,Diner
4aad53a2f964a520b75f20e3,Lex Restaurant,958,Italian Restaurant
59bd28462079551e2b225ae3,Aketzalli's Coffee,396,Food Truck
599d7c7e61f0700d414c282b,Birch Coffee,787,Coffee Shop
4f05ba156c2509578714ece2,Breakfast/Coffee Cart,310,Breakfast Spot
4bf9ddca5efe2d7fa9f76c34,Eighteen Restaurant,515,Kosher Restaurant
4d761ea174eca093bf19b7a8,Coffee Cart,339,Café
5a0dcacf1108ba7c130d7d8a,Coffee Clock,699,Coffee Shop
580bf506d67c230d4776aa7a,Casa Pizza & Restaurant,339,Pizza Place
4f60a200e4b0b97be60bef46,Coffee & Donut Cart,291,Food Truck
4bd0fe22a8b3a593a123655f,Donguri Restaurant,676,Japanese Restaurant
4a78f65ef964a520b7e61fe3,Mezzaluna Restaurants,482,Italian Restaurant
560d2d5d498e39acf9cb8ec3,New York Coffee Cart,352,Coffee Shop
4a563f81f964a520dab41fe3,Nicola's Restaurant,432,Pizza Place
4dd66a8eb0fb8af3806bd858,B.M. Place Best Coffee & Pastry,356,Coffee Shop
5864ff6776f2ca787e87a822,coffee,234,Breakfast Spot
50bdbf46e4b0917f4a48c835,Dante coffee shop,407,Coffee Shop
4c009167ad15a59337328e73,One 83 Restaurant,874,Italian Restaurant
5b1e9066dd8442002c331c00,Sergio’s Coffee,794,Food Truck
4b49123af964a520b16426e3,Sultan Restaurant - Turkish,635,Turkish Restaurant
5380e86a498ea6ffdcfe3531,Lunetta Pizza & Restaurant,341,Pizza Place
59612d030a464d1ac1b8e2c9,Sant Ambroeus Coffee Bar at Hanley,1088,Café
5c376e989de23b002cc69549,Ralphs Coffee,593,Coffee Shop
4b775e32f964a520a6952ee3,Campagnola Restaurant,869,Italian Restaurant
4c73b2ea8efc37043822167d,Coffee Donut Cart,631,Food Truck
4dca7fde1f6e28126777d908,Coffee Cart,451,Food Truck
4b0dd1d9f964a520b65023e3,Mansion Restaurant,11,Diner
439e1fd8f964a520092c1fe3,Heidelberg Restaurant,446,German Restaurant
4a0d5a23f964a52077751fe3,Poke Restaurant,296,Sushi Restaurant
45fbbe93f964a52061441fe3,Genesis Bar & Restaurant,494,Sports Bar
4423cae2f964a52099311fe3,Yuka Japanese Restaurant,616,Sushi Restaurant
5abb96b31f8ed641d150eafa,Variety Coffee Roasters,810,Coffee Shop
5b48c140acb00b002c8853fe,Ateaz Organic Coffee & Tea,571,Café
4c1c2ac8eac020a1872d46c2,Yorkville,720,Neighborhood
4e4c3209d22d10a6c5c854e0,Agora Turkish Restaurant,601,Turkish Restaurant
4e4c3aefbd413c4cc667d310,Carnegie Hill Restaurant & Coffee House,885,Coffee Shop
4a9037cef964a5209a1620e3,Demarchelier Restaurant,1108,Bistro
4c009167ad15a59337328e73,One 83 Restaurant,269,Italian Restaurant
4b21779bf964a5204e3c24e3,Nick's Restaurant & Pizzeria,782,Pizza Place
58b2f2f60037eb7f1a778535,Mellow Yellow - coffee & vibes,367,Coffee Shop
3fd66200f964a5206fe81ee3,Dorrian's Red Hand,464,Bar
53a47e77498e8468e86b0895,Kobrick's Coffee NYC,238,Coffee Shop
5b784d8d037be1002c195155,Jack’s Stir Brew Coffee,832,Coffee Shop
4bd0fe22a8b3a593a123655f,Donguri Restaurant,452,Japanese Restaurant
599d7c7e61f0700d414c282b,Birch Coffee,719,Coffee Shop
4aad53a2f964a520b75f20e3,Lex Restaurant,920,Italian Restaurant
4f32840619836c91c7df5ec5,Hao Lin Restaurant Company,320,Food
5a4d30746f0aa24b6e02bcd9,William’s Coffee Cart,952,Food Truck
5705c740498e74a8ee68d398,Irving Farm Coffee Roasters,802,Coffee Shop
5b1e9066dd8442002c331c00,Sergio’s Coffee,434,Food Truck
4e4c44b1bd413c4cc668198f,Triangolo Restaurant,423,Italian Restaurant
4e4c3addbd413c4cc667d299,Halal Indo Pak Restaurant,440,Restaurant
4bf9ddca5efe2d7fa9f76c34,Eighteen Restaurant,633,Kosher Restaurant
4c73b2ea8efc37043822167d,Coffee Donut Cart,499,Food Truck
4f63c8e3e4b09b9cd92afeae,Mole Restaurant,544,Mexican Restaurant
50a0deeae4b0642594202abe,Mr. Bobby Coffee Cart,460,Food Truck
4b292040f964a520459924e3,Chinatown East Restaurant,824,Chinese Restaurant
59bd28462079551e2b225ae3,Aketzalli's Coffee,981,Food Truck
580bf506d67c230d4776aa7a,Casa Pizza & Restaurant,792,Pizza Place
4a785af0f964a52071e51fe3,Starbucks,260,Coffee Shop
52e5571e11d215022eaa9726,Coffee and Canvas,591,General Entertainment
4b775e32f964a520a6952ee3,Campagnola Restaurant,1040,Italian Restaurant
4ffae5b5e4b0d61585a558aa,Coffee Cart,587,Food Truck
4f8ad2a7e4b03a0f26abe7c4,"the Patio, morning coffee",562,Garden
58a5d1d2fc9b210eb0d17c39,Allegro Coffee Company,668,Coffee Shop
4f05ba156c2509578714ece2,Breakfast/Coffee Cart,836,Breakfast Spot
547c7545498ec5945af05b11,Pete's Coffee Truck,664,Food Truck
4f322df319836c91c7bdf96d,India Garden Restaurant,213,Food
4a563f81f964a520dab41fe3,Nicola's Restaurant,797,Pizza Place
4f324d6719836c91c7ca5722,Hughes Bar and Restaurant,248,Food
4e9078d6b63456ab9570ec12,Oslo Coffee Roasters,912,Coffee Shop
4e24244a483b041af2065fbd,Coffee Cart - 78th and Lexington,1048,Coffee Shop
4dca7fde1f6e28126777d908,Coffee Cart,812,Food Truck
50bdbf46e4b0917f4a48c835,Dante coffee shop,938,Coffee Shop
4b49123af964a520b16426e3,Sultan Restaurant - Turkish,1071,Turkish Restaurant
4aa53eccf964a520b24720e3,Starbucks,819,Coffee Shop
4a4281c6f964a520e9a51fe3,Gotham Coffee House,220,Coffee Shop
52f8ed59498ede6f715776d8,Sant Ambroeus Coffee Bar,978,Café
4ef4c5b099111bd0a9b8e9c2,Joe the Art of Coffee,467,Coffee Shop
5a81cae566fc654af7c19150,Le Reveil Coffee,109,Coffee Shop
4b5c5b25f964a520362c29e3,Neil's Coffee Shop,375,Diner
5629236d498e54bf309b5bc5,Sant Ambroeus Coffee Bar at Sotheby's,474,Café
4423cae2f964a52099311fe3,Yuka Japanese Restaurant,819,Sushi Restaurant
439e1fd8f964a520092c1fe3,Heidelberg Restaurant,1198,German Restaurant
49e3497af964a5206c621fe3,Flip Restaurant,1008,Burger Joint
5a0dcacf1108ba7c130d7d8a,Coffee Clock,209,Coffee Shop
5ba3ee990868a20039f17b69,Hui Restaurant & Bar,125,Chinese Restaurant
5720f9bfcd10e6f14ea7317f,Gregorys Coffee,276,Coffee Shop
58232a8d8b624d27650026e8,Handcraft Coffee,607,Coffee Shop
5a4d30746f0aa24b6e02bcd9,William’s Coffee Cart,516,Food Truck
46bf2572f964a520e4491fe3,Viand Coffee Shop,1041,Coffee Shop
5b48c140acb00b002c8853fe,Ateaz Organic Coffee & Tea,888,Café
5078b75de4b08aa6bdd585aa,Peak2Peak Coffee,154,Café
4a316f9af964a520cc991fe3,Ginza Japanese Restaurant,819,Japanese Restaurant
59612d030a464d1ac1b8e2c9,Sant Ambroeus Coffee Bar at Hanley,437,Café
4e4c3209d22d10a6c5c854e0,Agora Turkish Restaurant,856,Turkish Restaurant
4b96c4b5f964a5204ce334e3,The Coffee Inn,248,Coffee Shop
4b775e32f964a520a6952ee3,Campagnola Restaurant,315,Italian Restaurant
4b49123af964a520b16426e3,Sultan Restaurant - Turkish,278,Turkish Restaurant
4a52938bf964a520c0b11fe3,Forty Carrots Restaurant,978,Dessert Shop
4e4e5595bd4101d0d7a7f203,The Carlyle Restaurant,919,French Restaurant
5a70bf68febf314daecea054,Champion Coffee,354,Coffee Shop
53ce4d05498e4047bd6e9519,Birch Coffee,804,Coffee Shop
57116e43498ea9ddf52b2b60,Bohemian Spirit Restaurant,209,Czech Restaurant
4c73c0b40e23b1f78d2021dc,Peet's Coffee,175,Coffee Shop
5705c740498e74a8ee68d398,Irving Farm Coffee Roasters,837,Coffee Shop
4a78f65ef964a520b7e61fe3,Mezzaluna Restaurants,367,Italian Restaurant
4b7f36b5f964a520a31f30e3,The Mark Restaurant by Jean-Georges,878,American Restaurant
4b59b4fdf964a520e79328e3,Three Guys Restaurant,786,Diner
4abf9767f964a520399120e3,PJ Bernstein Deli Restaurant,634,Deli / Bodega
4fed9744e4b05029cbf054cc,Coffee Truck Guy,529,Breakfast Spot
4e9078d6b63456ab9570ec12,Oslo Coffee Roasters,464,Coffee Shop
59bd28462079551e2b225ae3,Aketzalli's Coffee,512,Food Truck
4f3210f219833175d60d2686,East Star Restaurant,222,Food
5130b24de4b02bbf401828cd,Coffee Cart 69th & York,338,Breakfast Spot
4d761ea174eca093bf19b7a8,Coffee Cart,522,Café
4e62436ed4c06542aadc0079,Coffee House,274,Coffee Shop
4f43869a19834bc91f5754cf,Sato Japanese Restaurant,156,Japanese Restaurant
4bd0fe22a8b3a593a123655f,Donguri Restaurant,999,Japanese Restaurant
4f328b6d19836c91c7e23303,Christopher Myles Restaurant,168,Food
503cc8bce4b060fd0c367737,Illy Coffee Truck,449,Food Truck
4e71ffa745dd2c5c1a71356f,Adam's Coffee Cart,301,Breakfast Spot
5063c312e4b0d41cab68c0cb,Coffee & Bagel Cart,772,Coffee Shop
4bf9ddca5efe2d7fa9f76c34,Eighteen Restaurant,832,Kosher Restaurant
50bdbf46e4b0917f4a48c835,Dante coffee shop,534,Coffee Shop
4a4281c6f964a520e9a51fe3,Gotham Coffee House,1045,Coffee Shop
5629236d498e54bf309b5bc5,Sant Ambroeus Coffee Bar at Sotheby's,597,Café
4bfd4dc1e529c92821b3ba8c,Aunt Rosie's Restaurant,1304,American Restaurant
4bab6c40f964a52043a83ae3,B & S Coffee Shop,1088,Breakfast Spot
4ad0eda5f964a52031db20e3,Murphy's Law,704,Pub
5bccbcbde9b9a5002567d964,Regalia Coffee,1321,Coffee Shop
5720f9bfcd10e6f14ea7317f,Gregorys Coffee,840,Coffee Shop
5a0dcacf1108ba7c130d7d8a,Coffee Clock,1104,Coffee Shop
4a90dbbef964a520a11920e3,Italian Village Pizzeria,1199,Pizza Place
4b495fb4f964a520a36e26e3,Delizia 73 Ristorante & Pizza,897,Italian Restaurant
4b775e32f964a520a6952ee3,Campagnola Restaurant,910,Italian Restaurant
452a568cf964a520313b1fe3,Guastavino's,1041,Event Space
4f32400619836c91c7c503fc,New Village Pizza and Coffee,594,Food
4a356c9ef964a520f99c1fe3,La Mia Pizza,1367,Pizza Place
503cc8bce4b060fd0c367737,Illy Coffee Truck,619,Food Truck
4fed9744e4b05029cbf054cc,Coffee Truck Guy,1098,Breakfast Spot
42a4e380f964a520f7241fe3,Rosa Mexicano,1197,Mexican Restaurant
5130b24de4b02bbf401828cd,Coffee Cart 69th & York,715,Breakfast Spot
48ecb631f964a52034521fe3,Ko Sushi,1050,Sushi Restaurant
4ad2b59ff964a52088e220e3,Silver Star Diner,1080,Diner
5a21dc3c25fb7b50c5c6ad69,2nd Floor Bar & Essen,944,Cocktail Bar
4f3c537de4b022e41cafe56f,Bottega,1045,Italian Restaurant
5a70bf68febf314daecea054,Champion Coffee,1201,Coffee Shop
4e9078d6b63456ab9570ec12,Oslo Coffee Roasters,884,Coffee Shop
4ba41023f964a520807d38e3,A La Turka,1128,Turkish Restaurant
4b96c4b5f964a5204ce334e3,The Coffee Inn,804,Coffee Shop
501adf11e4b0d225f8788a03,Tanoshi Sushi,708,Sushi Restaurant
4a0ad2b9f964a520ac741fe3,Mediterraneo,1061,Italian Restaurant
5c0be4ca12c8f0002c12a527,Sofia Coffee Shoppe,1194,Coffee Shop
4aa30095f964a520ef4220e3,PRIME Rooftop Lounge at the Bentley,808,Steakhouse
4ea5be4af5b9efc002cccdea,Shanghai,1059,Chinese Restaurant
4e93278d8b81592e6284c562,A&J Restaurant,955,Spanish Restaurant
4ffae5b5e4b0d61585a558aa,Coffee Cart,955,Food Truck
4c0fde4b81e976b0623c0eeb,La Crosta Restaurant & Gourmet Pizzeria,703,Pizza Place
4b49123af964a520b16426e3,Sultan Restaurant - Turkish,1156,Turkish Restaurant
4f32763019836c91c7da1c56,Carlos Coffee Shop,1086,Coffee Shop
5b305c77061b51002c28aef0,Coffee & Green,1087,Coffee Shop
4c6be5f04635370423ed04bc,George's Coffee Cart,833,Café
5a3ea2420313200617014834,Il Miglio Pizza & Italian Restaurant,812,Pizza Place
4f3210f219833175d60d2686,East Star Restaurant,830,Food
5059cb9be4b00d4548ae2cee,coffee cart 64th + 3rd,1093,Food Truck
4e62436ed4c06542aadc0079,Coffee House,792,Coffee Shop
5ba3ee990868a20039f17b69,Hui Restaurant & Bar,953,Chinese Restaurant
4e6a9faa483bf2d9e650da11,Friendly Restaurant,886,Chinese Restaurant
57116e43498ea9ddf52b2b60,Bohemian Spirit Restaurant,988,Czech Restaurant
4b7ca503f964a5203e9f2fe3,Finestra Restaurant,696,Italian Restaurant
4d791d57ece5a1cd3e41a0a4,Sazon Restaurant,1082,Spanish Restaurant
5217f56411d2195b462dabf0,Arista Coffee Inc.,1439,Factory
4a3ee14ef964a52085a31fe3,Maya,889,Latin American Restaurant
4fc64ab9e4b0acb95c508a5f,Irving Farm Coffee Roasters,493,Coffee Shop
44281118f964a520ba311fe3,Fred's Restaurant,226,American Restaurant
5ad37f3969e77b635ca4a5a6,Joe Coffee,1019,Coffee Shop
4a7778a1f964a5209be41fe3,Carmine's Italian Restaurant,461,Italian Restaurant
4b01f66df964a520db4622e3,Deli Kasbah,38,Kosher Restaurant
3fd66200f964a52064e91ee3,The Parlour,89,Bar
5ba63e76ba57b4002c9b820a,Blue Bottle Coffee,997,Coffee Shop
4b8d3755f964a520e0ed32e3,Pete's Coffee Cart,282,Food Truck
49f3ab02f964a520d16a1fe3,Gabriela's Restaurant & Tequila Bar,806,Mexican Restaurant
49e61c9df964a52009641fe3,Kouzan Japanese Restaurant,681,Sushi Restaurant
4b786cecf964a52052cd2ee3,Bellini Italian Restaurant & Brick Oven Pizza,447,Italian Restaurant
4df3944052b100c2d7fb1049,MUD Coffee,423,Coffee Shop
5044ffdbe4b0aaa581b78749,Lee Koppel's Coffee,855,Café
4abc2282f964a5208a8620e3,Gennaro Restaurant,642,Italian Restaurant
528f71c011d210165c0391ab,Coffee Room,800,Office
5177d30c498e9b657328e30f,Coffee Cart - 97th & Columbus,1093,Food Truck
58a6f7b82520ae2ddd928249,coffee cart @ 83rd & Broadway,194,Food Truck
3fd66200f964a52055e81ee3,Cleopatra's Needle,614,Jazz Club
3fd66200f964a52044e81ee3,Blondies,495,Sports Bar
4a2eb2b0f964a52036981fe3,Malecon Restaurant II,1022,Latin American Restaurant
4ac2521ff964a520b29820e3,Starbucks,816,Coffee Shop
4c328a2ca0ced13a855e156e,Coffee Cart at 79th and Broadway,494,Coffee Shop
4e4e4d9cbd4101d0d7a73e1b,El Internacional Cafe & Restaurant,429,Café
4b848f2ef964a520ae3b31e3,Telio Restaurant,597,Greek Restaurant
4c1495b7a5eb76b09907c2b7,Coffee shop,483,Coffee Shop
479309d9f964a520564d1fe3,Bodrum Mediterranean Restaurant,326,Turkish Restaurant
4f44e80019836ed00197601e,Daily Roast Coffee Co,356,Coffee Shop
544adcc2498ea3736bfeb57e,joe the art of coffee,384,Coffee Shop
4d5ecb2bb19fa1437592dec8,94 Corner Cafe,722,Café
4ca7de9db0b8236af311aee6,Subway,691,Sandwich Place
3fd66200f964a52027e81ee3,Xando Coffee and Bar,653,Coffee Shop
4394c89bf964a520842b1fe3,Nice Matin,497,French Restaurant
4f32612119836c91c7d2099b,Neptune Room Restaurant and Bait Bar,183,Food
51447d51e4b01c66348b1400,Mud Coffee,421,Café
4a89cb6af964a520030920e3,Utopia Diner,1054,Diner
4b0dec08f964a520ae5223e3,Alachi Masala,184,Indian Restaurant
4ac3ff4af964a520cc9d20e3,Starbucks,639,Coffee Shop
4f32413119836c91c7c57940,Neo Sushi Japanese Restaurant,204,Japanese Restaurant
4a6a2f2ff964a520c7cc1fe3,Starbucks,331,Coffee Shop
4d59f2e9fe7c224b76d27db5,Coffee & Donuts Cart,660,Food Truck
4f32341419836c91c7c05644,Aix Restaurant,215,Food
4aad2610f964a520ba5e20e3,Starbucks,232,Coffee Shop
4fdb2abfe4b0cbb58909cb7b,Coffee & Donuts Cart,718,Food Truck
5037e21fe4b0b68ee3d6546f,Birch Coffee,1027,Coffee Shop
4e89a036b803c964b7c08a5c,75st Coffee Cart,792,Food Truck
521400a211d218bfe87f6b0b,Cortese Italian Restaurant,245,Italian Restaurant
4f3244c619836c91c7c6e8ed,Quintessence Restaurant,247,Food
4f320db819833175d60be169,Black Glove Coffee,719,Coffee Shop
56a0faa2498ecd292c5a2026,CoffeeBerry,432,Coffee Shop
5ad37f3969e77b635ca4a5a6,Joe Coffee,710,Coffee Shop
581b3b5b5c3b5845451935e0,Gregorys Coffee,1391,Coffee Shop
5a5e195212f0a96c7467dca1,Birch Coffee,597,Coffee Shop
4733656ef964a520294c1fe3,The Flame Restaurant,566,Diner
4fc64ab9e4b0acb95c508a5f,Irving Farm Coffee Roasters,1227,Coffee Shop
5adfca2b89ad463b103da891,Nordstrom coffee bar,822,Café
4bf82d4e4a67c928beef24cf,Westside Restaurant,394,Diner
4c921ab2029776b010bd9b55,Coffee Cart @ BMW Building,445,Food Truck
4d91e4fe80d33704f992a606,Coffee Cart at W.66th St & Broadway,109,Food Truck
4bf3345798ac0f477aaa62a8,SOUTHGATE Bar & Restaurant,991,American Restaurant
5ba63e76ba57b4002c9b820a,Blue Bottle Coffee,726,Coffee Shop
4a7b560df964a520b7ea1fe3,Coliseum Bar & Restaurant,686,Pub
4f328d2719836c91c7e2dd7a,Restaurant Associates Catering,194,Food
4a704cebf964a52045d71fe3,Morning Star Restaurant,607,American Restaurant
5078c4f1e4b0dad821e1f6bd,The Smith,341,American Restaurant
5941b55f3ba7674a46081efd,Junior's Restaurant,1415,American Restaurant
4af0e7f3f964a52009e021e3,Patsy's Italian Restaurant,890,Italian Restaurant
4c7f91b52042b1f7f325c3ad,Corner Coffee stand,453,Coffee Shop
3fd66200f964a52034e81ee3,Rosa Mexicano,311,Mexican Restaurant
59c2a30dacb00b15be0dc0ad,Ground Central Coffee Company,1068,Coffee Shop
4b61dfc3f964a52070282ae3,Coffee Cart,125,Coffee Shop
4b5664b3f964a5207f0e28e3,Robert,736,Restaurant
4b79abadf964a520f5092fe3,Cancun Mexican Restaurant,895,Mexican Restaurant
4a0babaaf964a52007751fe3,Marea,764,Seafood Restaurant
41521200f964a5200c1d1fe3,Rumours Irish Pub & Restaurant,899,Pub
49ce7e48f964a5204a5a1fe3,Landmarc,643,American Restaurant
4eb065bfc2ee9ecbf0121652,Coffee Cart,786,Coffee Shop
581de2b16d88112e2cdfd016,Stumptown Coffee,274,Coffee Shop
4abb899bf964a520f18320e3,Starbucks,341,Coffee Shop
5044ffdbe4b0aaa581b78749,Lee Koppel's Coffee,865,Café
544e883b498e01e80f241740,Joe: The Art of Coffee,456,Coffee Shop
4b4bc134f964a52093a626e3,Starbucks,1448,Coffee Shop
53bad291498e3c01b5629fe8,The Jolly Goat Coffee Bar,1365,Coffee Shop
59bd76686bdee626d8018503,Artisanal Donuts & Coffee Bar By Sugar Factory,298,Donut Shop
58c05dcbe9dad12988f3e162,Jorge's Coffee Spot,273,Food Stand
4c164a3fa9c220a1025f5a9d,16th Floor Coffee Bar,1101,Coffee Shop
582dc1e28af0d4349350015c,Stumptown Coffee Roasters (TurnStyle),709,Coffee Shop
4abce119f964a520878720e3,Starbucks,477,Coffee Shop
5630be96498e075674e3ddcd,Coffee Cart,301,Coffee Shop
4ac2521ff964a520b29820e3,Starbucks,904,Coffee Shop
