v_name,v_cat,avg_dist_2_neighborhood,cnt_near_neighborhood,restaurant_id
The Freakin Rican Restaurant,Spanish Restaurant,1019.0,1,5af61fc822d490002c7a11ea
PSS Restaurant,Food,299.0,1,4f328ab819836c91c7e1f018
Oki Japanese Restaurant,Japanese Restaurant,270.0,1,4ba2a9cbf964a520d00d38e3
Mr. Wonton,Chinese Restaurant,295.0,1,4b8c5e8df964a5203ecd32e3
Mediterraneo Pizzeria,Pizza Place,272.0,1,4a875899f964a520010420e3
Greenhouse Korean Restaurant,Food,344.0,1,4f321c1019836c91c7b6d5fa
Boon,Theme Restaurant,516.0,2,579cc334498ee8329872a54f
Restaurant Depot,Kitchen Supply Store,1284.0,2,4c01403994c1c9b68af7ba5f
Baruir's Coffee Store,Coffee Shop,677.0,3,4b9589d0f964a52033a834e3
The Coffee Place,Food Truck,737.3333333333334,3,4c2364c07e85c928d173bd21
Coffee Tossy,Coffee Shop,651.6666666666666,3,57a883bd498e9480d5d5ee0a
Dazie's Restaurant,Italian Restaurant,680.6666666666666,3,4ce1741194c3b60c5dc776ea
Giovanni's Pizza Restaurant,Fast Food Restaurant,855.6666666666666,3,4c2c37958abca593ff720120
The Coffee Place,Coffee Shop,779.3333333333334,3,57a9b83b498e300d6bc707e8
Super Pan Coffee Shop,Deli / Bodega,575.3333333333334,3,4f32ab5119836c91c7ee371b
Thompson Coffee Shop,Coffee Shop,800.0,3,4e9d70c761af4feab62e8d24
Seven Coffee Shop,Coffee Shop,817.6666666666666,3,4f3278d419836c91c7db1ccc
Coffee Shop,Mexican Restaurant,755.6666666666666,3,4c8914ff7223b1f763e030a8
National Restaurant,Food,377.0,2,4f32294f19836c91c7bc341f
Larcomar Peruvian Restaurant,Latin American Restaurant,349.0,2,505384dfe4b0c994071e3e6d
Arriba Arriba,Mexican Restaurant,683.6666666666666,3,4b023ca0f964a5203e4822e3
Coffee Cart,Coffee Shop,658.6666666666666,3,4e24523d52b1f82ffbbac38e
Ariyoshi Japanese Restaurant,Japanese Restaurant,689.3333333333334,3,4abebdcbf964a520a78f20e3
Marabella's Pizza,Pizza Place,606.0,3,4ac77b97f964a5207cb720e3
Halal Kitchen Chinese Restaurant,Chinese Restaurant,637.6666666666666,3,4d0fddf97177b1f739e44d22
Tropical Restaurant,Restaurant,239.0,1,4ca8fed6a6e08cfa1d029594
Coffeed,Coffee Shop,808.3333333333334,3,58b093c35804ea3ce761636f
Reyes Restaurant,Latin American Restaurant,812.0,3,4c9851d06ffe8cfaff5cfc2f
D&G Deli Restaurant,Deli / Bodega,436.0,1,4bc5b76f41cb76b067ab3e6f
Natural Tofu,Korean Restaurant,661.6666666666666,3,4a6f4fd8f964a520d8d51fe3
"""Enjoy My Coffee"" Sidewalk Cart",Coffee Shop,792.0,1,4cbf1e6eca4aa1cd044918b4
Punda Restaurant,Tibetan Restaurant,525.0,2,54faf470498ec6204c819692
De Mole,Mexican Restaurant,798.0,2,4a6cf6eef964a52034d21fe3
Rumy Wasi Restaurant,Food,758.0,2,4f32311319836c91c7bf2980
Ten Full Chinese,Chinese Restaurant,423.5,2,4b4a7016f964a520a18726e3
Vera Thai Restaurant,Thai Restaurant,711.6666666666666,3,5998cbe84acb197693f7930a
El Austro Restaurant,Food,525.0,2,4f43e72019836ed0019127ed
Wok 39 Restaurant,Chinese Restaurant,536.5,2,4f328f0b19836c91c7e39727
Star Light Grill Restaurant,Indian Restaurant,694.0,3,4f5c0b29e4b04e12661cac80
C and Z Restaurant,Food,649.5,2,4f450d3d19836ed001985606
King Fountain Chinese Restaurant,Chinese Restaurant,706.0,2,4f32289619836c91c7bbee6e
Sunrise Restaurant & Grill,BBQ Joint,533.5,2,4e49a53cb0fb37342ee5c975
Mr. Burrito Mexican Restaurant,Mexican Restaurant,758.0,2,57eb79c5498ee4d10777f621
Oasis Restaurant,Pizza Place,742.0,2,520037bf498e72f2e0ea9a0e
Giulia Pizzeria and Restaurant,Pizza Place,804.0,2,4f32b4f919836c91c7f1cb03
"Queen's Restaurant Supplies - Long Island City, NY",Food,1122.0,1,4f32847219836c91c7df8a37
Smr Restaurant Service,Food,1201.0,1,4f32939d19836c91c7e55111
Fast Wok Chinese Restaurant,Chinese Restaurant,1224.0,1,4e4d7430bd413c4cc6713216
Chikurin Japanese Restaurant,Sushi Restaurant,976.0,1,4bcb5030937ca593f44aa992
Di luvio's Deli Pizza Caterers,American Restaurant,688.0,1,4c093835ffb8c9b6a9846961
Mario's Restautant,Italian Restaurant,1011.0,1,4bac1eb5f964a5206fe53ae3
I Love Paraguay,South American Restaurant,1017.0,1,4da0dca3b3e7236a4768fd78
TJ Byrnes Bar and Restaurant,Restaurant,955.6666666666666,6,4b4fdfc8f964a520801827e3
Gregorys Coffee,Coffee Shop,902.5,4,53206275498eaacdaca9b857
Acqua Restaurant NYC,Italian Restaurant,786.6666666666666,3,4a436c34f964a52085a61fe3
Periscope Coffee On Pearl Street,Food Truck,913.0,4,56683a92498ea8444dd1484e
Black Fox Coffee Co.,Coffee Shop,821.0,4,574456e5498e39c73d234da1
Restaurant New Orleans,Cajun / Creole Restaurant,895.0,1,4e4e4cfdbd4101d0d7a72faf
Restaurant K,Restaurant,994.0,1,4e4e57cebd4101d0d7a82392
Periscope Coffee On John Street,Coffee Shop,857.6666666666666,3,596f60eafd16bb3d8cf547ef
Ryan Maguire's Ale House,Bar,974.0,1,4d7e74cde7e1721ef8cfe00b
Iron Horse NYC,Bar,974.0,1,4b6d9298f964a520607d2ce3
Nick's Coffee Truck,Coffee Shop,700.5,2,4dd13a76d22deadedd947956
Fish Market,Seafood Restaurant,677.0,1,4a1d6741f964a520727b1fe3
Killarney Rose,Irish Pub,1123.0,1,3fd66200f964a520dde41ee3
88 Reach House chinese restaurant,Chinese Restaurant,852.6666666666666,3,4e4463cf52b18fcc799a9761
NYC Love Street Coffee,Food Truck,816.6666666666666,3,4b294d4ff964a520939c24e3
Birch Coffee,Coffee Shop,802.25,4,56e7f585498ed6598b4030cd
Westville Wall Street,American Restaurant,961.0,1,58fa6663c530932d7a53ec1e
Birch Coffee,Coffee Shop,831.0,1,57d02777498ea37c2a037c05
99 Wall Street Coffee/bagel Cart,Food Truck,629.0,1,4ea0156630f854cd9c288a75
Cyber Cigar Coffee Bar,Coffee Shop,656.0,1,4bba876698c7ef3b79403302
Rtisan Coffee,Café,832.0,1,5400c7eb498ef9aa353e1be2
SUteiShi Japanese Restaurant,Sushi Restaurant,737.0,1,45a38e32f964a520ee401fe3
@ CHU COFFEE SHOP,Arcade,844.0,1,4c37df46dfb0e21eadb3ada8
88 Palace,Dim Sum Restaurant,1188.0,1,4a479af0f964a520dda91fe3
Kabaka Coffee Cart,Coffee Shop,681.0,2,4f639022bb3d49d1340764bc
Haru,Japanese Restaurant,1101.0,1,4c9d89017ada199cf0a493bc
The Archives Restaurant & Bar,Hotel Bar,861.4,5,4b45241af964a520130626e3
One Chinatown Kitchen,Chinese Restaurant,1087.0,1,4d251844002f54814e419ef3
Olga Coffee Shop,Food,845.2,5,4f32a09219836c91c7ea2d48
The Coffee Essence Java Bar,Coffee Shop,846.6,5,4e012ba67d8beaa1649eec7b
Casella Bagel Coffee Shop,Bagel Shop,849.2,5,52dd289b498e28216b1ab418
DGGD Coffee Shop,Coffee Shop,744.3333333333334,3,4f281945e4b0a242d2bf2bee
Park Ave Chinese,Chinese Restaurant,797.0,2,4d0d1b2c257d6dcbb5269a67
MTA Bus - Madison St & Jefferson St (M22),Bus Stop,1087.0,1,4cd29c14fa66236a3902ec2e
Billy Glenn's Restaurant,Food,788.0,2,4f32165619836c91c7b47c96
Greenside Restaurant,Food,1412.0,1,4e289b7418a83a1362342a01
Medina Restaurant,African Restaurant,1320.0,1,5a78970f112c6c02322cced3
Lee's Villa,Chinese Restaurant,1383.0,1,4f3bf72fe4b022039c68ba15
Asian City,Chinese Restaurant,1351.0,1,4cd2ebc52b52a0939a942139
Subway,Sandwich Place,1372.0,1,4b25548df964a520207024e3
Fortune House,Chinese Restaurant,1108.0,1,4a9ac078f964a5207c3220e3
Peaches Restaurant,Southern / Soul Food Restaurant,839.5,2,4b2d8948f964a5207dd824e3
Loma restaurant and coffee shop,Latin American Restaurant,822.5,2,516f4cd6e4b044a9a9227ffd
Ricky's Eat-Well Jamaican Restaurant,Caribbean Restaurant,958.0,3,507de8b0e4b0bfd41388d034
Kitten Coffee,Coffee Shop,897.0,2,5b854d2ff5e9d7002d2104db
Lee Chinese Restaurant,Asian Restaurant,911.3333333333334,3,4edaf5560e61d46ad8c472e5
Essence Bar & Restaurant,Southern / Soul Food Restaurant,758.5,2,4c3e42908d99b713d6cb1a06
Carolina Creek Restaurant,Food,163.0,1,4f43e33419836ed001911119
PJ Restaurant & Bakery,Caribbean Restaurant,821.0,3,512ff4f1e4b0ee8b205bf62e
Subway Restaurant,Sandwich Place,915.6666666666666,3,4dca7405c65bebb82f386185
Pak Lee Chinese Restaurant,Chinese Restaurant,199.0,1,4f32666519836c91c7d4112b
Cruz Coffee Shop,Coffee Shop,819.0,2,4f322d7f19836c91c7bdce5b
Estrellita Coffee Shop,Food,832.3333333333334,3,4f32489b19836c91c7c8751a
Line & Moore Deli Grocery & Coffee Bar,Deli / Bodega,890.3333333333334,3,55abe2da498e24734fecf8bf
Golden Taste Famous Caribbean Restaurant,Caribbean Restaurant,600.5,2,4f320ee619833175d60c59ad
Anchor Coffee,Coffee Shop,847.0,2,53a99306498eaeb85e6e3300
Mirrors Coffee House,Food,838.5,2,4f32816a19836c91c7de5fc1
bue cofe  french toast & coffee shop,Coffee Shop,863.5,2,581b5561b293f71968a9ac92
Lee's,Chinese Restaurant,816.0,2,4c3a72ee0a71c9b6805544c9
Primitos Restaurant,American Restaurant,314.0,1,4dd6a94ed4c05d5096d64147
BoHaus Coffee and Flowers,Coffee Shop,828.0,2,572e0e7f498ef0f740dd8229
Zou's Restaurant / Buffet,Asian Restaurant,471.0,1,577d5658498e6c658d4771b4
sing lee,Chinese Restaurant,927.5,2,4b57c194f964a5207a3f28e3
Diamond Krust Restaurant & Bakery,Caribbean Restaurant,1021.25,4,538150e6498ea82192d3722a
Ricky's Restaurant,Caribbean Restaurant,932.0,2,4da7154dfa8ca994285550b7
Ayana's Restaurant,Caribbean Restaurant,349.0,1,51db66e05019d199909f5359
Lexotique Restaurant & Fritay,Caribbean Restaurant,1057.0,4,58110e6938fa8f87624a65ff
Chaitty Coffee Shop,Coffee Shop,828.5,2,52503c1b11d2bedff695a240
Al Amer Restaurant,Food,498.0,1,4f32745519836c91c7d968db
Great Flavor Restaurant,Caribbean Restaurant,505.0,1,58a75431a4367c16bb6c0670
Brooklyn Beso,Latin American Restaurant,850.0,2,504cd5c5e4b09a44321944d1
Fouta Djallon Restaurant,Food,857.5,2,4f325d9419836c91c7d0a64a
Jonaki Caterers Restaurant (formerly Steve's Utica Jerk Center),BBQ Joint,871.0,2,4c0bc8246071a59395b4e132
Natural Restaurant,Asian Restaurant,507.0,1,4c6ee7cab5a5236ad48c4b52
Ranchito Restaurant,Spanish Restaurant,768.3333333333334,3,4e1869ce14957dc705d6b8f3
Sky Wok Garden,Chinese Restaurant,871.5,2,4e010a541838cb6a1accbb2d
Imperial Kitchen Chinese Restaurant,Chinese Restaurant,838.6666666666666,3,4bbd4b798ec3d13a85fd1b28
The New Millenium Spanish Restaurant,Spanish Restaurant,851.0,1,4d4d7e50fe7fb1f75bd85c42
Kalani's Restaurant and Catering,Food,635.5,2,4f32733319836c91c7d8fd5f
Cherrys Restaurant,Food,628.5,2,4f3238af19836c91c7c21ccf
Tota's Bakery & Restaurant,Caribbean Restaurant,543.0,1,4e9d9d1077c815a0f5d50489
This & That restaurant,Caribbean Restaurant,653.0,1,4ea5bfa29911d1003ce7532b
La estrellita restaurant,Caribbean Restaurant,682.0,1,4d922d1f80d3370419f2ad06
Homei Restaurant,Food,1153.0,1,4f320dce19833175d60bea61
West's Caribbean International Restaurant,Caribbean Restaurant,949.3333333333334,3,53637c81498e0b44499e246c
Cas West Indian & American Restaurant,Caribbean Restaurant,714.5,2,4c227a1c13c00f47c18d87de
Sun Hing Restaurant,Chinese Restaurant,659.0,1,4c45bea58c1f20a1a0303e99
Yoyo Family Restaurant,Food,796.6666666666666,3,4f43515619834bc91f55ed3b
Subway,Sandwich Place,1026.0,1,4f2c2b85e4b0e6b070ef13d0
Fulton China Restaurant,Food,816.0,1,4f327f7119836c91c7dda27e
Coffee cart at Broadway Junction,Food Stand,427.5,2,50409aade4b0a10506284861
Daily Press Coffee,Coffee Shop,413.0,2,58bad25c4bc2f1632aace318
Tasty's Restaurant & Coffee Shop,Diner,998.0,2,53273b06498eb8b519d65d39
Dan Japanese Restaurant,Japanese Restaurant,467.5,2,4b1c1d0ef964a520610224e3
Sing Wah Sing,Chinese Restaurant,416.0,2,4d669e1e13a6236a71789b68
Ho May Restaurant,Chinese Restaurant,1001.5,2,4edc3e93f5b921398adfe7e1
Belmont Coffee Shop,Coffee Shop,839.5,2,4f3260c919836c91c7d1e640
Lucky Star Restaurant,Chinese Restaurant,932.0,3,4f0ce523e4b0354496f59d77
New Jin Shing Chinese Restuarant,Chinese Restaurant,609.0,2,4d8151697c956dcb09cff27b
Vinas Torres Coffee Shop,Food,1097.5,2,4f32582c19836c91c7ce8661
Delicias Coffee Shop,Coffee Shop,1082.5,2,4e4ccfbabd413c4cc66c5994
Good Taste Chinese Restaurant,Chinese Restaurant,438.5,2,4f4464ed19836ed00193d4a6
Sammy's Coffee Shop,Diner,1054.5,2,4cbd9ba34c60a093f69e57ca
New Lian Xian Chinese Restaurant,Food,1092.0,1,4f326d0319836c91c7d6a3ec
Xinlong Restaurant,Food,504.5,2,4f32676d19836c91c7d47783
Yokohama Japanese Restaurant,Japanese Restaurant,809.3333333333334,3,4d0e554b4f4b2d43fd317849
Lechonera Restaurant,Food,414.5,2,4f32501319836c91c7cb620b
Number 1 Chinese Restaurant,Chinese Restaurant,821.3333333333334,3,4f32390b19836c91c7c241d2
Whitey's Restaurant,Caribbean Restaurant,624.5,2,4ebdc4d477c885a64d82961c
great Wall Chinese restaurant,Asian Restaurant,840.5,2,5580a9ce498eda267b806bfb
SUBWAY,Sandwich Place,773.5,2,4c4b8ea2bad7a593843ffdab
keiture restaurant,Caribbean Restaurant,812.6666666666666,3,5137d93ce4b0bdfe86f732ab
Hong Li Chinese Restaurant,Chinese Restaurant,916.0,3,4f32608519836c91c7d1cb5b
Almonte Restaurant,Food,871.0,1,4f329c5b19836c91c7e89ad7
Loma Restaurant,Latin American Restaurant,1113.5,2,4ceb0b5dbaa6a1cdda543c6c
Tasty Treats Caribbean Restaurant,Caribbean Restaurant,789.0,2,4dc2fade45dd264552328b84
Newwah Yung Chinese Restaurant,Chinese Restaurant,840.3333333333334,3,4f3279cc19836c91c7db7b50
Shun Jia Chinese Restaurant,Chinese Restaurant,920.0,2,500b42b9e4b000b8d941e424
A and V West Indian American Restaurant,Food,1148.0,3,4f3211ea19833175d60d86dc
Atacuaba Restaurant,Food,885.0,3,4f43692319834bc91f56a222
Jay's West Indian Restaurant,Caribbean Restaurant,413.0,2,4bb37124a32876b069ad01fe
Margarita Restaurant,Spanish Restaurant,1121.0,1,4ea5f7e377c831bd190ca8d7
Lucky Chinese Restaurant,Chinese Restaurant,1144.0,1,4f32376519836c91c7c19bb7
Sparkles Jamaica Restaurant,Food,981.5,2,4f32affc19836c91c7eff106
Joe Coffee,Coffee Shop,689.5,4,59d7872e5a2c911745c2e8ca
Galapagos Deli & Restaurant,South American Restaurant,551.75,4,4cf2cdcce9425481e34472c5
Bridge Coffee Shop,Café,658.5,4,4aae810bf964a520446220e3
Ludwig Coffee,Coffee Shop,581.0,4,5b19dc1e628c83002cacca4d
Pedro's,Mexican Restaurant,588.5,4,412bd680f964a520aa0c1fe3
RITTER SPORT @the coffee box,Candy Store,590.75,4,4db0a697fc60cfe27fb4b875
Ludwig Coffee,Coffee Shop,602.25,4,5b0f316dbcbf7a002cdd2bb6
The River Café,American Restaurant,492.0,3,3fd66200f964a520efe81ee3
Gregory's Coffee,Café,874.1666666666666,6,5754416b498e80be5d604dfc
Park Plaza Diner,Diner,675.0,4,4a12b724f964a52090771fe3
Wu's Wonton King,Cantonese Restaurant,1049.5,2,56a96c6f498e5f93f0a505fd
Roomr Coffee Lounge,Café,603.0,4,5571f8b1498e84218e73c212
Chen Wong Restaurant,Chinese Restaurant,1017.0,2,4d435a223616b60c3bb8d8c2
Diamond Coffee,Miscellaneous Shop,632.3333333333334,3,53959d91498eb0e46d045f5a
JES Coffee,Café,991.25,4,54f1d366498edddc47f8897b
O'Keefe's Bar & Grill,Bar,894.0,5,49c16439f964a520a4551fe3
Musa Coffee Shop,Coffee Shop,463.3333333333333,3,59224f944940bc207cb9b216
Coffee Cart,Food Truck,1020.0,3,4e8c450329c22b68ab23e112
Amarachi,African Restaurant,688.6666666666666,3,4b5526faf964a520fddc27e3
Starbucks,Coffee Shop,509.0,2,49e4a677f964a52014631fe3
Miso Sushi,Sushi Restaurant,496.5,2,4a6a09b1f964a52071cc1fe3
7 Old Fulton Restaurant and Wine Bar,Bar,555.3333333333334,3,4bf6b9c95efe2d7fdfa16734
Bluestone Lane,Coffee Shop,453.5,2,57b201c9498ea7bf88f1f670
Clark's Restaurant,Diner,696.75,4,49f3261bf964a520696a1fe3
Assem Abdelhamid Coffee Cart,Coffee Shop,790.4,5,4e1ee677fa76920758b1bc1f
Starbucks,Coffee Shop,842.2,5,4a9b025ef964a520f93320e3
Coffee Cart Man,Coffee Shop,819.4,5,51c2e975498edfff0145ce7c
Shun Wei,Asian Restaurant,1205.0,1,4c2bafe22219c92870fda448
Old Fulton Restaurant,Café,557.3333333333334,3,4cc5f1d9306e224b8af3a56c
Toro Restaurant,American Restaurant,544.0,3,4f3226d319836c91c7bb3f94
Asya Indian Restaurant,Indian Restaurant,751.5,2,506a2625498e3c434686abbc
Five Front,American Restaurant,703.5,2,45df17d8f964a52012431fe3
Cava Restaurant,Food,542.6666666666666,3,4f440d4e19836ed00192058c
Borough Hall Coffee Cart,Food Truck,766.5,4,4e6f4fea7d8bbeefd9cd5a31
Grand Canyon Restaurant,Mexican Restaurant,671.6666666666666,3,5c119dac829b0c002c9799b8
Henry's End,New American Restaurant,743.0,2,3fd66200f964a520eae81ee3
El Castillo de Madison Restaurant,Latin American Restaurant,1062.0,1,4aedf3c0f964a52096d021e3
Fisherman's Restaurant,Dive Bar,463.0,2,51cbd055498ed9662246e88a
Bowery Restaurant Supply,Food,363.0,2,4f324b4119836c91c7c98071
Wildflower Vegan Pop-up Restaurant,Vegetarian / Vegan Restaurant,1210.0,1,4df3ef8722718759f821ba1a
Starbucks,Coffee Shop,601.0,2,49edd0a5f964a520fa671fe3
Ginos Pizza & Restaurant,Pizza Place,1038.0,1,4c59e22e2091a593b8045ed0
Lantern Thai Kitchen,Thai Restaurant,618.0,2,476f8da1f964a520044d1fe3
Subway Sandwiches,Sandwich Place,698.0,2,4c01a336096ed13a84987926
SE7EN - Fine Dining Restaurant,Restaurant,713.0,3,5a98017ebe70786fff0b6e3b
The Archives Restaurant & Bar,American Restaurant,979.5,2,52df2843498ea15e0abbd537
Food King Chinese Restaurant,Chinese Restaurant,1240.5,2,4b54fcddf964a520bfd627e3
Brownstone Bar & Restaurant,Bar,865.5,2,59f8cdf52619ee30ebb37d39
Starbucks,Coffee Shop,1206.0,1,4acf7fb1f964a5201dd420e3
King's Pizzeria & Restaurant,Pizza Place,1041.5,2,4e4e63e6bd4101d0d7a915a5
Unique Coffee Roasters,Café,685.0,3,5a225160ff0306260ab68cd3
Manor Restaurant,American Restaurant,847.0,4,4ba11d67f964a520309937e3
Starbucks,Coffee Shop,1024.3333333333333,3,4b71f6c5f964a52010672de3
Waterfalls,Italian Restaurant,983.3333333333334,3,4e35b9daaeb7f67fbd346ef9
Number 1 Chinese Restaurant,Chinese Restaurant,975.0,3,4f32456819836c91c7c72b20
Good Appetite Dairy Restaurants,Food,964.6666666666666,3,4f44fd7019836ed00197f61b
Islander Taste I,Chinese Restaurant,702.3333333333334,3,4d8bc294bb88f04d0f659e3a
Restaurant on the Plaza Pizzeria,Pizza Place,722.6666666666666,3,4c2e751316adc92871efbb9c
"Francesca's Steakhouse, Restaurant & Bar",Steakhouse,583.5,2,4c0c36767e3fc928568af682
Amadeus Restaurant,Russian Restaurant,584.5,2,59bc89c77dc9e174b58a28bf
Nori,Sushi Restaurant,733.0,3,4b89bfbff964a5205e4d32e3
Sotto Cinque Restaurant,Food,669.5,2,4f322e7919836c91c7be2926
La Strada,Italian Restaurant,723.3333333333334,3,4b343839f964a5203a2625e3
Wing Hing Seafood Restaurant,Chinese Restaurant,32.0,1,4d28b924ebacb1f72efbf34f
New Star Seafood Restaurant,Asian Restaurant,28.0,1,4c15195cb7b9c9282458ac37
Wing Hing Seafood Restaurant,Cantonese Restaurant,17.0,1,540b307f498e187680c8bcaa
Ukraine restaurant,Eastern European Restaurant,20.0,1,4e4cad56bd413c4cc66b433d
Sahara Restaurant,Turkish Restaurant,229.0,1,4afc9784f964a5202a2422e3
Season Restaurant,Chinese Restaurant,148.0,1,514645bae4b0238f38bcdbac
"Golden ""Z"" Restaurant",Chinese Restaurant,185.0,1,4b46743ff964a520892126e3
La Villita Mexican Restaurant,Mexican Restaurant,68.0,1,4a3ada26f964a5205fa01fe3
At Kazimir Restaurant,Eastern European Restaurant,630.0,2,4ac7edf4f964a520a3ba20e3
Asian Flame Restaurant,Asian Restaurant,142.0,1,4bde262a6198c9b6ef3213ff
Sun Kwong Seafood Restaurant,Food,146.0,1,4f32177619836c91c7b4f327
Coffee Shop - Ave U,Café,633.0,2,4c7a604b2d3ba143a20c91d0
Three Star Restaurant,American Restaurant,359.0,1,4b928bc0f964a520f90234e3
SHAHEREZADA RESTAURANT,Russian Restaurant,202.0,1,59a959d0112c6c22fe37f2ab
Romanoff Restaurant,Restaurant,797.0,1,51f2d2fe454a19f5f5cb61d9
Simsim Restaurant,Food,260.0,1,4f3283eb19836c91c7df545c
Brooklyn Diamond Coffee,Coffee Shop,630.5,2,51d5b80d498eda53b7210894
Rayhon Restaurant,Eastern European Restaurant,594.0,1,5c15cc93e55d8b002c9d3292
Zamaan Bar & Restaurant,Bar,957.0,2,5a0fd95328122f3214e63481
Fontana Di Trevi Restaurant,Restaurant,632.0,2,4ca7c57cd971b1f7b3cf0de1
El Mexicano,Mexican Restaurant,333.0,1,4f11ec96e4b0960dff533a98
El Mexicano Restaurante & Cafe Inc,Mexican Restaurant,239.0,1,507e08fae4b0998ce3421276
Palmyra Restaurant,Russian Restaurant,749.0,1,5766e00a498e61bb0cbdf582
1818 Seafood Restaurant,Chinese Restaurant,538.0,1,518aec42498eb2bfe8ef33ed
Fuji Hana,Japanese Restaurant,635.0,2,4d6adae62ea9b1f7cb22ca28
Padishah,Russian Restaurant,625.0,1,52b4e4a5498e11c54d9fdb6d
Anatolian Turkish Restaurant,Mediterranean Restaurant,939.0,2,4b749937f964a520c5e62de3
David's Restaurant,Middle Eastern Restaurant,1045.6666666666667,3,4b8eef52f964a520a63f33e3
Julissa Restaurant,Food,861.0,1,4f329e0519836c91c7e93c1a
East Ocean Seafood Restaurant,Chinese Restaurant,537.0,1,4c4eeefdfa9d9521cebd6e0a
Grille De Paris Restaurant,Food,931.0,3,4f3216f519836c91c7b4bd10
Alice's  Kosher Restaurant,Italian Restaurant,638.0,2,51c106d3498e8d96f29f6340
Metropole Restaurant and Ctrng,Food,1081.0,1,4f32462919836c91c7c77a88
Anthony's Place,Italian Restaurant,949.5,2,4c9e81bb54c8a1cdea8f8e4b
Tbilisi Restaurant,Caucasian Restaurant,943.6666666666666,3,432cae00f964a520f1271fe3
Rosa II Pizzeria & Restaurant,Pizza Place,600.0,1,4b19ccf1f964a5206ae423e3
LI Wan Restaurant Incorporated,Chinese Restaurant,242.0,1,4e4dd061bd41b76bef938bab
Golden Harbor,Chinese Restaurant,881.0,1,4c92cc0c1221b1f7c0f014e2
Zheng Good Taste,Chinese Restaurant,827.0,2,4f6fa232e4b0a235d8a92406
Middle Village Cafe and Restaurant,Coffee Shop,857.5,2,4f32b65e19836c91c7f251c2
Samanta's Restaurant,Spanish Restaurant,480.0,1,4f4d4ab3e4b05dbceb245f85
Phillies Pizza,Pizza Place,851.0,2,4d1f5c8570ca60fc6e472c5e
Salvatores Italian Restaurant and Clam Bar,Italian Restaurant,877.0,2,4f329a4419836c91c7e7d47a
SUBWAY,Sandwich Place,458.0,1,4bc63c3651b376b095391b6f
Amboys Pizza and Restaurant,Pizza Place,530.5,2,4f329d1119836c91c7e8df27
New Island Chinese Restaurant,Chinese Restaurant,78.0,1,4f44599419836ed001939d38
Cabana Club& Restaurant,American Restaurant,559.5,2,4e245ff7628469a57432e7f1
Saporito Pizza & Restaurant,Pizza Place,567.5,2,5812fa4e38fa932fe0e540ee
SAPA Pho Vietnamese Restaurant,Asian Restaurant,597.0,2,5756e6df498e85b14af55f0b
La Fontana Restaurant,Italian Restaurant,1042.75,4,4b9fb541f964a520fd3637e3
Villa Monte Pizzeria & Restaurant,Pizza Place,512.0,1,4c1d6a60b306c9282d9765b7
Page Plaza Diner,Diner,744.5,2,4bdb1e963904a593ead9489e
Z-Two Diner & Lounge; 24 Hrs,Diner,739.6666666666666,3,4defd6d5d164e99c7b459124
W's Bar & Restaurant,American Restaurant,519.0,1,4ba56946f964a520850439e3
Brother's II Pizzeria,Italian Restaurant,752.5,2,4c435d1e2d3ec9b6a3672dae
Chef Hong,Asian Restaurant,1007.6666666666666,3,4e4cc36ebd413c4cc66bf944
Metropolitan Restaurant,Restaurant,954.0,2,594517d5829b0c54bf0179b7
Loon Chuan,Chinese Restaurant,744.5,2,4bddca41ffdec928876ee6a1
Nucci's,Italian Restaurant,929.0,2,4ba6706af964a520875239e3
Akiyama Japanese Gourmet Restaurant,Japanese Restaurant,775.0,2,4e4dbf11bd41b76bef9276ca
Liberty Bell Restaurant,Food,286.0,1,4f32a3c119836c91c7eb6007
The Clinton Restaurant,Italian Restaurant,956.0,2,4ce9b1fcfe90a35d7bf2490e
Di Nardo's Restaurant and Pizzeria,Pizza Place,738.0,2,4c0ae6c9340720a146548793
Korean Restaurant,Korean Restaurant,1431.0,1,4e4dbc20bd41b76bef924c88
Honmachi,Japanese Restaurant,944.6666666666666,3,4c167c3ca81db71352ac85e7
seven star restaurant,American Restaurant,763.0,2,5151f792e4b00dbc86016ccb
J and J Best Restaurant,Food,944.0,3,4f3221f019836c91c7b94ba1
Whitestone Garden Restaurant,Food,969.3333333333334,3,4f32299519836c91c7bc4e57
Takara Sushi Japanese Restaurant,Japanese Restaurant,955.3333333333334,3,4bf716a85317a5930e72fd7e
Astron Restaurant,Food,946.6666666666666,3,4f32b4ae19836c91c7f1b028
Coppola's Pizza & Restaurant,Pizza Place,774.5,2,4be1be18edbb0f479588a615
Starbucks,Coffee Shop,994.0,1,4bc8e36bfb84c9b613f8193e
Whitepoint Pizza,Pizza Place,760.5,2,4bdda6f10ee3a59360172eb0
Keilly Chinese Restaurant,Chinese Restaurant,760.5,2,4bffe248ca1920a1206ced81
Ducale Restaurants,Food,961.3333333333334,3,4f32818b19836c91c7de6c6c
Restaurant Bar Lepaki,Food,951.6666666666666,3,4f32ab2b19836c91c7ee283b
Restaurante Maria Internacional,Spanish Restaurant,915.0,3,4c54ef12479fc928512ef293
restaurante el progreso,Restaurant,704.6666666666666,3,516b4e33e4b0489a947dd7c6
Lilliam Restaurant,Spanish Restaurant,144.0,1,546bf8c4498e207ac47766b9
China Garden Restaurant,Asian Restaurant,603.5,2,4c3a31e193db0f4737be2492
